encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
basic,1,center_biased,4x4,100,725.1955829646707,370.1301420470109,6.85,1.945598503122763,17.34,0.0,0
basic,1,corners,4x4,100,915.0080308941447,439.1210670150829,7.81,2.09228983835337,26.25,0.0,0
basic,1,edge_biased,4x4,100,1184.3849121757003,1839.5313256856805,7.98,2.4821789059638952,25.47,2.0,2
basic,1,uniform,4x4,100,846.6493039941645,425.5548894077063,7.46,2.051951522454917,22.8,0.0,0
basic,2,center_biased,4x4,100,980.120615403564,479.3450693518993,8.05,2.2309802166923687,14.99,0.0,0
basic,2,corners,4x4,100,1147.8951851698469,1402.6788684874862,8.19,2.925661455037981,18.82,2.0,2
basic,2,edge_biased,4x4,100,1220.5003553652152,1400.6973890246409,8.55,2.8368961556567065,19.32,3.0,3
basic,2,uniform,4x4,100,1076.7108254022505,1363.8083440748837,8.01,2.504521164339855,17.34,2.0,2
basic,3,center_biased,4x4,100,1252.4446947185165,609.6348120988092,9.22,2.5408977972680473,13.88,2.0,2
basic,3,corners,4x4,100,2168.3218872990215,3217.50222170127,9.84,3.265120227650139,17.64,11.0,11
basic,3,edge_biased,4x4,100,1794.09154589904,2176.6592701391414,10.1,2.9524856844990315,17.4,3.0,3
basic,3,uniform,4x4,100,1616.274955504335,2211.2741776667867,9.37,2.9220685906536916,16.74,6.0,6
basic,5,center_biased,4x4,100,1501.6038185901605,1381.0805781819458,9.78,2.8835303838779773,12.54,1.0,1
basic,5,corners,4x4,100,2743.2879951210475,3877.6778653893434,10.5,3.340900501603746,14.46,12.0,12
basic,5,edge_biased,4x4,100,3073.169594698865,3945.964941544893,11.46,3.0232098802097718,15.69,15.0,15
basic,5,uniform,4x4,100,2243.569252830652,2942.7607732890947,10.68,2.9297498772820765,14.44,7.000000000000001,7
basic,8,center_biased,4x4,100,1978.774574282331,2150.949710126955,10.9,2.8123105996832765,12.23,5.0,5
basic,8,corners,4x4,100,3890.215926166732,4592.4076316351475,12.17,2.828623536476904,13.9,22.0,22
basic,8,edge_biased,4x4,100,3634.2192135285836,4397.075320913664,12.0,2.9541957835039865,13.64,18.0,18
basic,8,uniform,4x4,100,2442.1592365546303,2901.187227491114,11.46,2.924711848018432,13.36,8.0,8
basic,14,center_biased,4x4,100,2379.3023825662194,2082.915615515022,12.32,2.419950746639612,13.29,18.0,18
basic,14,corners,4x4,100,4344.113649248908,4809.013051557364,12.7,2.638104614983257,13.49,26.0,26
basic,14,edge_biased,4x4,100,3644.737151764146,4205.71743546462,12.55,2.051729991883912,13.4,15.0,15
basic,14,uniform,4x4,100,2691.0353422519233,3066.5890611053483,11.99,2.6033971590360103,12.92,15.0,15
bodyaware,1,center_biased,4x4,100,819.4771718441818,286.53547574179623,7.5,1.4805131515522567,18.94,0.0,0
bodyaware,1,corners,4x4,100,921.9432028236208,342.1328255534364,7.94,1.6686049335425155,26.57,0.0,0
bodyaware,1,edge_biased,4x4,100,933.3278949754623,306.1659185583714,8.07,1.471994455413361,26.64,0.0,0
bodyaware,1,uniform,4x4,100,870.2822731072279,322.239517051611,7.69,1.6249009293809362,24.38,0.0,0
bodyaware,2,center_biased,4x4,100,936.8683141323232,322.38902373449065,8.04,1.483375893158589,14.76,0.0,0
bodyaware,2,corners,4x4,100,1083.8253109630487,435.4379352312296,8.6,1.9949431018948838,20.76,0.0,0
bodyaware,2,edge_biased,4x4,100,1157.9087913509957,413.48074413594554,8.95,1.822280733231592,20.4,0.0,0
bodyaware,2,uniform,4x4,100,1018.2629916090273,414.06162248697166,8.3,1.9253754717121303,18.3,0.0,0
bodyaware,3,center_biased,4x4,100,1132.34992606961,391.99506101638775,8.88,1.6834308402602685,13.97,0.0,0
bodyaware,3,corners,4x4,100,1172.7792917852414,438.4110666195731,8.97,1.9356047263234448,17.07,0.0,0
bodyaware,3,edge_biased,4x4,100,1186.4086793282356,446.8368701063825,9.03,1.946013796705896,16.18,0.0,0
bodyaware,3,uniform,4x4,100,1062.4218436300791,395.2250687336721,8.51,1.800645226668272,16.01,0.0,0
bodyaware,5,center_biased,4x4,100,1213.1650026147138,423.7076306699108,9.24,1.7702365304493561,11.92,0.0,0
bodyaware,5,corners,4x4,100,1333.5959219228473,462.4227861451732,9.67,1.9335161878000533,14.14,0.0,0
bodyaware,5,edge_biased,4x4,100,1428.788205222688,449.10959115707914,10.06,1.85221679905649,13.95,0.0,0
bodyaware,5,uniform,4x4,100,1235.1454780191475,477.41919376936585,9.25,2.081059365036971,13.21,0.0,0
bodyaware,8,center_biased,4x4,100,1222.5774696350254,383.63597151683416,9.36,1.5009761133773225,10.77,0.0,0
bodyaware,8,corners,4x4,100,1440.8911765130856,388.5251442474811,10.14,1.550627113281734,12.13,0.0,0
bodyaware,8,edge_biased,4x4,100,1445.0165844936482,408.81523732410756,10.09,1.706168251084898,11.93,0.0,0
bodyaware,8,uniform,4x4,100,1367.9749712565786,407.70030030336545,9.88,1.5972198067614585,11.75,0.0,0
bodyaware,14,center_biased,4x4,100,1276.7746018858884,395.08047335776894,9.52,1.5921524722681226,10.52,0.0,0
bodyaware,14,corners,4x4,100,1450.9214086232348,355.78589605965567,10.15,1.409742436537163,11.15,0.0,0
bodyaware,14,edge_biased,4x4,100,1530.5227728585442,361.66952430833385,10.44,1.465564324033165,11.44,0.0,0
bodyaware,14,uniform,4x4,100,1439.5325347540359,331.85647092224315,10.11,1.2940813207238815,11.11,0.0,0
distance,1,center_biased,4x4,100,1484.7086848002605,2193.6677879487033,8.96,2.5382726967030718,24.59,3.0,3
distance,1,corners,4x4,100,2760.6425160482268,4039.697467004876,10.27,2.856341518216418,36.67,13.0,13
distance,1,edge_biased,4x4,100,2239.0403869777724,3172.1339328844,10.35,2.6642981906094607,35.73,8.0,8
distance,1,uniform,4x4,100,1413.7264442065189,1353.599859764959,9.49,2.484273769457819,31.56,2.0,2
distance,2,center_biased,4x4,100,1397.9942836023793,610.1971549393689,9.84,2.627438742089784,18.81,0.0,0
distance,2,corners,4x4,100,2981.565747468182,3605.8238704695045,11.88,2.7753605644359545,26.16,18.0,18
distance,2,edge_biased,4x4,100,3057.6156858148706,3950.7941581606615,11.37,2.95301592110558,24.56,17.0,17
distance,2,uniform,4x4,100,2013.6943762879393,2441.9275727022405,10.65,2.512091968978456,22.98,7.000000000000001,7
distance,3,center_biased,4x4,100,1909.5472599949162,1799.7581933309555,11.0,2.693051290362895,17.39,7.000000000000001,7
distance,3,corners,4x4,100,4113.363381837636,4794.13619288477,12.1,3.2270948876879055,20.88,26.0,26
distance,3,edge_biased,4x4,100,4347.88932211044,4951.35977097873,12.33,2.9680282881387625,20.84,22.0,22
distance,3,uniform,4x4,100,3069.349970638564,3942.766705177091,11.42,2.9548111768620826,19.48,15.0,15
distance,5,center_biased,4x4,100,2437.015917784244,2651.7253057630564,11.76,2.785677655436823,14.69,13.0,13
distance,5,corners,4x4,100,4553.417302078581,4990.302714658721,12.61,2.970885661913231,17.04,31.0,31
distance,5,edge_biased,4x4,100,4470.104391161713,4888.797366490362,12.74,2.812741572116989,16.74,27.0,27
distance,5,uniform,4x4,100,3884.9823228533896,4456.030325356572,12.4,3.146266024828464,16.47,27.0,27
distance,8,center_biased,4x4,100,2287.6421393184432,2440.66805550208,11.49,3.0033482998315417,12.94,20.0,20
distance,8,corners,4x4,100,5275.8254897417,5229.9112104165715,13.34,2.6826038910662215,14.93,39.0,39
distance,8,edge_biased,4x4,100,5123.28953680839,5195.641184539114,13.17,2.8143032939438193,14.84,36.0,36
distance,8,uniform,4x4,100,3777.3568431146796,4336.491207469061,12.5,2.7870552143215184,14.4,22.0,22
distance,14,center_biased,4x4,100,2409.116893813986,1762.395208231473,12.7,2.5839442092985823,13.68,28.000000000000004,28
distance,14,corners,4x4,100,6619.746597914262,5603.861055517319,14.0,2.344130861310753,14.61,51.0,51
distance,14,edge_biased,4x4,100,5003.691232586107,5131.5526849769085,13.12,2.686592223947984,13.86,35.0,35
distance,14,uniform,4x4,100,4387.422554483058,4784.788938629524,12.84,2.5691251507865553,13.63,26.0,26
localgrid,1,center_biased,4x4,100,-40.288137500000005,21.170162922963456,0.23,0.42295258468165076,3.0,0.0,0
localgrid,1,corners,4x4,100,-45.627750000000006,15.984219412214129,0.1,0.30151134457776363,3.0,0.0,0
localgrid,1,edge_biased,4x4,100,-46.69349565800118,19.599964665343204,0.09,0.3509007169147893,3.0,0.0,0
localgrid,1,uniform,4x4,100,-44.683675,16.35768731870941,0.12,0.32659863237109044,3.0,0.0,0
localgrid,2,center_biased,4x4,100,-29.11288697400356,32.6471171316577,0.43,0.6072790781740128,3.0,0.0,0
localgrid,2,corners,4x4,100,-40.0134625,20.97604052861382,0.21,0.40936018074033237,3.0,0.0,0
localgrid,2,edge_biased,4x4,100,-40.788787500000005,20.441872559506624,0.19,0.3942772444036626,3.0,0.0,0
localgrid,2,uniform,4x4,100,-38.07214565800118,25.53623082808313,0.25,0.4793724854411024,3.0,0.0,0
localgrid,3,center_biased,4x4,100,-21.347949474003563,32.585245703561256,0.58,0.6060303022726894,3.0,0.0,0
localgrid,3,corners,4x4,100,-38.225637500000005,21.393673127571212,0.23,0.4229525846816506,3.0,0.0,0
localgrid,3,edge_biased,4x4,100,-33.6740125,23.99284967420731,0.33,0.47258156262526074,3.0,0.0,0
localgrid,3,uniform,4x4,100,-24.45533697400356,33.0106643841114,0.51,0.6112580172368813,3.0,0.0,0
localgrid,5,center_biased,4x4,100,5.464814866983986,40.27865664429337,1.05,0.701729465267237,3.0,0.0,0
localgrid,5,corners,4x4,100,-26.631233158001187,27.991408665948207,0.46,0.539734315485991,3.0,0.0,0
localgrid,5,edge_biased,4x4,100,-24.835370395002965,31.714072390843967,0.49,0.5945034427438949,3.0,0.0,0
localgrid,5,uniform,4x4,100,-16.42789947400356,31.5889957783215,0.66,0.5898125023079689,3.0,0.0,0
localgrid,8,center_biased,4x4,100,36.3318884179656,31.47017747247559,1.58,0.49604496374885815,3.0,0.0,0
localgrid,8,corners,4x4,100,-9.922782632004747,31.305008317186303,0.78,0.5787482137765049,3.0,0.0,0
localgrid,8,edge_biased,4x4,100,2.3402977619869514,38.176469287715776,0.99,0.6741249472052228,3.0,0.0,0
localgrid,8,uniform,4x4,100,9.526831971981021,41.51240526025739,1.11,0.723278171336114,3.0,0.0,0
localgrid,14,center_biased,4x4,100,61.08435433694247,10.79892328817767,1.97,0.17144660799776534,3.0,0.0,0
localgrid,14,corners,4x4,100,49.11680683795374,26.223617605937683,1.78,0.41633319989322654,3.0,0.0,0
localgrid,14,edge_biased,4x4,100,49.11680683795374,26.22361760593768,1.78,0.4163331998932265,3.0,0.0,0
localgrid,14,uniform,4x4,100,55.41551604794781,20.571498136872542,1.88,0.3265986323710905,3.0,0.0,0
raycasting,1,center_biased,4x4,100,539.5559517795454,206.11136718641595,5.81,1.3385881300154208,16.14,0.0,0
raycasting,1,corners,4x4,100,568.5114578380457,200.38048954055873,5.98,1.2631530214330944,22.58,0.0,0
raycasting,1,edge_biased,4x4,100,572.5592364849808,156.838085501468,6.0,1.0730867399773196,20.82,0.0,0
raycasting,1,uniform,4x4,100,556.891703111821,200.0249868589994,5.91,1.334052836171405,19.69,0.0,0
raycasting,2,center_biased,4x4,100,612.3395970584295,248.6537679276623,6.23,1.4964942196664006,12.23,0.0,0
raycasting,2,corners,4x4,100,656.9583964510406,269.68062569911643,6.51,1.5731009073312703,16.61,0.0,0
raycasting,2,edge_biased,4x4,100,636.4274681580259,221.66825559743035,6.43,1.3944695961351952,16.91,0.0,0
raycasting,2,uniform,4x4,100,603.8987135602263,214.02133887093487,6.22,1.3822832816420338,14.85,0.0,0
